LTT 3780 c	0.4404086164721811	0.14560243408769014	0.1438039251080191
K2-18 b	0.15775719326216955	0.15472722187865753	0.18936523753922205
GJ 1214 b	0.22422931136403074	0.18484362752947797	0.1709998494216443
TOI-270 c	0.4268260076390328	0.1557315066205086	0.1758383438242851
K2-25 b	0.3013692744939986	0.16771490359002977	0.21761397040193647
TOI-269 b	0.5143540329887188	0.1846332378341473	0.36255528259737124
TOI-1231 b	0.1451373067978132	0.12658846614093663	0.13158020700185416
AU Mic c	0.16244771908381367	0.1360255705133953	0.1470785753860197
GJ 3090 b	0.2555985246986352	0.1765790899485551	0.1710389460235633
Kepler-26 b	0.17403910403327272	0.14515256417171285	0.15534620637818053
Kepler-26 c	0.23650454314569155	0.1699165138802878	0.18291274873396238
TOI-1201 b	0.36247272361247046	0.14414302576510413	0.15673737656147974
TOI-1470 c	0.5007624077369217	0.17373234506144564	0.3157336664627548
TOI-1685 b	0.1538947201487762	0.0974158696052772	0.09579129748370824
L 98-59 d	0.2216728269546717	0.1162353023379534	0.1260352492839605
K2-146 b	0.2503699482520213	0.12237016568976544	0.12816728939217426
K2-146 c	0.2913212117713851	0.12078832955779256	0.12894353894768534
TOI-776 b	0.23403553728007703	0.12000677052878767	0.1263689839468059
TOI-270 d	0.37024860852887415	0.1261078345172622	0.190458245337703
TOI-1470 b	0.23500772766142922	0.12260646573573189	0.12399960108727379
TOI-1801 b	0.35289105226519285	0.12428378512385069	0.3057781810569507
TOI-2136 b	0.4081679357022785	0.1304332686395191	0.18170019259743464
GJ 3053 b	0.11667100867999762	0.07791903025282591	0.08161072650181085
GJ 3053 c	0.07719737306601733	0.04701585151619643	0.051323935236862
LHS 1478 b	0.05692957319285221	0.056633505455343645	0.056275323257190514
TOI-1634 b	0.10016011924786332	0.07032579475385907	0.06896259157614944
GJ 3473 b	0.08973270935193822	0.0679607587047033	0.06636680382116511
L 98-59 c	0.08621921269090248	0.07333597792179657	0.07533107074110436
GJ 357 b	0.06611444127083559	0.0647148740365057	0.06778879392623167
TOI-1235 b	0.09299543779238488	0.07136111240729119	0.06669084448472236
GJ 1132 b	0.04526984084232546	0.04434362034381203	0.04995014380828642
LTT 3780 b	0.07719024425993362	0.0744472697066764	0.05313930505265793
GJ 486 b	0.06804821999287708	0.048684874414564205	0.05101552991652386
GJ 1252 b	0.12325285721917052	0.0613235344399919	0.05068672846655946
TRAPPIST-1 b	0.050254615178195156	0.04960402797754235	0.06422558225146183
TRAPPIST-1 c	0.05762200005577054	0.05731990721417699	0.07013779930545841
TRAPPIST-1 d	0.04580394676887082	0.045560760181985106	0.06672470518387272
TRAPPIST-1 e	0.043218443639696694	0.042982031333147666	0.06583577906328335
TRAPPIST-1 f	0.07700710015854349	0.07667909911618119	0.07764516753592977
TRAPPIST-1 g	0.08402200024855691	0.08391204984062486	0.08147402126061362
TRAPPIST-1 h	0.04612988498087765	0.045978110309483275	0.07266916815165637
CD-60 8051 b	0.039137151831219366	0.0384015958811328	0.030639465159346888
TOI-270 b	0.058045048950458165	0.05669559455405384	0.056813451709007624
GJ 367 b	0.027004463471578543	0.013123262547062819	0.008583186320854242
GJ 3929 b	0.0392713870155626	0.03869045156762013	0.03627907230975097
GJ 806 b	0.10634484736470727	0.08413589222578553	0.06695102305860968
HD 260655 b	0.06055524606594221	0.059589618457121414	0.049854311753424245
HD 260655 c	0.09342008223605656	0.09270290087291354	0.0890625179760406
L 98-59 b	0.10244504765078828	0.08880101547047899	0.06769247695400908
LTT 1445 A b	0.0270475847962978	0.026847846590305185	0.02586558178628658
LTT 1445 A c	0.062591307850026	0.0621717544516385	0.06228149583802331
TOI-1075 b	0.062316846745382355	0.06071994087222527	0.04826531122409244
TOI-1452 b	0.1272908252066335	0.1095031135117969	0.10148470584690958
TOI-1695 b	0.13690441307456544	0.10288184714348367	0.10406716707317779
TOI-244 b	0.13034950203350365	0.10364132939925969	0.1002365797097367
