LTT 3780 c	0.07453830966220663	0.04907467642293738	0.0548784243179722
K2-18 b	0.1883874292092937	0.1054384315925258	0.08453380515998427
GJ 1214 b	0.277683846309438	0.08894098515774274	0.07924956862662769
TOI-270 c	0.10266564693301916	0.061634073965251446	0.06469751987606287
K2-25 b	0.23422254311355264	0.08716584431441934	0.0910281421014437
TOI-269 b	0.13189205525068193	0.09561014545706659	0.06793957950922103
TOI-1231 b	0.4088163063288093	0.06618705246452095	0.08270144608017205
AU Mic c	0.3759229679566783	0.07417412595571699	0.07866827650247393
GJ 3090 b	0.20624552111423855	0.08962483148373013	0.13534720797740574
Kepler-26 b	0.37761802447808757	0.07485176099313273	0.10252495633589254
Kepler-26 c	0.25748043398823106	0.23666433881487214	0.0804519440654341
TOI-1201 b	0.14127913208396822	0.07031217308433443	0.085247947855874
TOI-1470 c	0.08475313888297782	0.06745414243446098	0.057465614812510155
TOI-1685 b	0.050914144300080996	0.031833686091162425	0.0548583360685332
L 98-59 d	0.03418123863499474	0.024555609113088364	0.05860810585457969
K2-146 b	0.0681000270687782	0.04761297188632123	0.05288478054173358
K2-146 c	0.05283127747032347	0.04443067241016331	0.04466971733119783
TOI-776 b	0.034516327010394934	0.023848096767367724	0.05387830741524517
TOI-270 d	0.0907890637105963	0.046655892271425456	0.07164210186538485
TOI-1470 b	0.045651593658554784	0.030890692438411943	0.05176452412880636
TOI-1801 b	0.09672711158657933	0.047310081520327577	0.08248232935999965
TOI-2136 b	0.07341426941337767	0.044603626753713516	0.05716138747749147
GJ 3053 b	0.021935770707624452	0.012497588480310934	0.02362439925740431
GJ 3053 c	0.046320665683653256	0.019604127910044095	0.029504317734334568
LHS 1478 b	0.038263983017689476	0.014707482344395409	0.033573740237467994
TOI-1634 b	0.0411070043498928	0.016856733551090422	0.036784092122847376
GJ 3473 b	0.046411151715271826	0.019823264979474897	0.03565064566517556
L 98-59 c	0.03400787088210817	0.016637481107666448	0.041757269472525164
GJ 357 b	0.03509225883522072	0.016783228153372194	0.03969947806558571
TOI-1235 b	0.03797014381128687	0.015705519796790066	0.036003124459205685
GJ 1132 b	0.03740859725834192	0.01565014333785833	0.033111967655407776
LTT 3780 b	0.05451691637302304	0.01977122689152623	0.02907327075933551
GJ 486 b	0.04448593386613929	0.016662219326730607	0.030832886908415916
GJ 1252 b	0.056853258872294685	0.02275111328985717	0.031824572121834496
TRAPPIST-1 b	0.03079255833267211	0.017378947464516153	0.03686060593486787
TRAPPIST-1 c	0.028762646945187816	0.017647970462212333	0.03495370504074358
TRAPPIST-1 d	0.03162559705065774	0.017698819061985484	0.03492437464905692
TRAPPIST-1 e	0.025481252620617546	0.01559153633813063	0.033903119464715324
TRAPPIST-1 f	0.019765236016896157	0.012097162727799801	0.03246059587917051
TRAPPIST-1 g	0.019416954533361994	0.012649891131722532	0.032781429423785605
TRAPPIST-1 h	0.018766795886350468	0.01241070045684059	0.03664480369012277
CD-60 8051 b	0.050472401544914114	0.01701247738347994	0.019444748296871317
TOI-270 b	0.04066622464752591	0.01590273178017533	0.03600054771804416
GJ 367 b	0.028715400402811734	0.007955557112959592	0.010138028855057987
GJ 3929 b	0.047188421000947466	0.021250779961456766	0.023370715568552504
GJ 806 b	0.050478160347755964	0.020858425613459165	0.03757138553637642
HD 260655 b	0.04560826876544738	0.017985906166670562	0.031044384749891518
HD 260655 c	0.039493083542733044	0.023967352284638734	0.04535044770822063
L 98-59 b	0.04362298528084884	0.022756852008200983	0.03471638282408585
LTT 1445 A b	0.03971855707272694	0.01468812852904007	0.016862671898754386
LTT 1445 A c	0.036258775785610126	0.01720017199222748	0.03694997350867088
TOI-1075 b	0.05950496009027993	0.027476311087966318	0.030258264034628515
TOI-1452 b	0.026795384830220027	0.016440833343549056	0.02704768126608582
TOI-1695 b	0.04530981622330539	0.02890819377891414	0.0426081971109689
TOI-244 b	0.031603037691987426	0.018868779144562156	0.04574993314655933
